id,brand,year,engine_size,value
id_78979,ford,2010,2200,2800
id_59997,vw,2017,2300,15700
id_12600,ford,2010,2500,2350
id_47040,vw,2008,2300,3900
id_4415,vw,2016,2300,13250
id_10749,bmw,2008,4500,8650
id_4644,bmw,2008,3500,5550
id_66159,vw,2016,2300,10700
id_33904,vw,2014,1500,7700
id_88251,ford,2012,1600,3950
id_94459,ford,2014,2200,7050
id_47667,bmw,2010,1800,9300
id_53161,ford,2013,1600,2200
id_60513,vw,2013,1700,6850
id_73196,kia,2017,1100,8450
id_45256,vw,2010,1500,5700
id_34038,vw,2015,1200,9550
id_2522,ford,2012,2500,2000
id_64212,ferrari,2011,5000,62200
id_50422,vw,2016,2300,12150
id_20063,ford,2010,3000,2850
id_41747,ford,2010,1100,2300
id_77523,bmw,2013,1800,12000
id_41066,bmw,2010,4500,12350
id_56669,vw,2015,1700,11350
id_6828,bmw,2010,2500,4950
id_82410,vw,2017,1200,11900
id_4806,ford,2017,1100,8550
id_62239,kia,2016,1100,6950
id_72379,bmw,2014,2300,15150
id_47125,kia,2013,1400,4100
id_98501,ford,2015,2200,6550
id_17852,vw,2013,1200,6800
id_86006,ford,2017,1100,6850
id_27274,ford,2016,2200,10600
id_25945,kia,2016,1200,7600
id_33248,bmw,2014,4000,18050
id_85804,kia,2017,1200,9150
id_59573,vw,2015,1900,8600
id_86761,vw,2013,1700,6850
id_79964,bmw,2013,3000,17350
id_69683,vw,2012,3600,14200
id_95730,kia,2015,1100,5200
id_38632,vw,2014,1900,11050
id_65203,kia,2013,800,3050
id_35762,vw,2016,1200,10050
id_9723,vw,2014,1900,10200
id_87379,kia,2015,1400,8850
id_30411,kia,2014,1400,6750
id_97696,bmw,2014,3500,20700
id_94138,bmw,2013,2300,13100
id_72444,vw,2008,3600,5650
id_59431,vw,2011,1200,4650
id_31461,bmw,2009,3500,6700
id_28882,kia,2015,1100,5450
id_26411,vw,2014,1700,10700
id_52165,vw,2014,1900,6850
id_63268,bmw,2012,4000,15000
id_9371,bmw,2014,4000,14550
id_4736,ford,2016,2200,10100
id_29931,vw,2017,1500,11550
id_62860,vw,2011,1200,2600
id_9929,vw,2016,3600,13050
id_48744,ferrari,2008,5000,127300
id_66265,vw,2008,1900,800
id_43649,vw,2013,1500,5200
id_33517,ford,2017,1100,7000
id_22430,ford,2011,2200,5150
id_89503,ford,2008,1400,1550
id_13791,ford,2013,1100,2700
id_4117,vw,2015,1200,7200
id_8740,bmw,2014,2300,16450
id_28750,ford,2013,3000,6800
id_54023,kia,2012,1000,2450
id_80582,ferrari,2008,5000,59750
id_39663,vw,2015,1900,5900
id_25343,kia,2008,1100,1750
id_13085,ford,2011,3000,2150
id_36133,bmw,2016,2300,18400
id_41098,vw,2014,1900,9000
id_90578,bmw,2013,2300,9200
id_2971,vw,2012,3600,7550
id_23559,vw,2013,2300,9750
id_35688,kia,2008,1400,1750
id_86355,ford,2017,1800,10850
id_58285,ferrari,2015,5000,99650
id_43321,kia,2014,800,3600
id_73288,ferrari,2016,4500,125950
id_71789,bmw,2014,2300,18600
id_21019,vw,2017,2300,14400
id_94683,bmw,2014,2300,8400
id_34495,ford,2012,1400,2000
id_8163,vw,2016,1200,9650
id_38553,ford,2015,2000,7500
id_41057,vw,2013,1200,5350
id_96148,ford,2016,2500,9950
id_85264,vw,2013,1700,8000
id_39488,ford,2017,2500,10550
id_30115,vw,2013,1900,8150
id_87447,vw,2014,1700,7450
id_67437,ford,2013,2000,2150
id_22127,kia,2012,1000,3350
id_40247,ford,2017,1600,10500
id_20568,ford,2013,1400,3500
id_83031,vw,2014,1200,7400
id_30268,kia,2010,1100,1500
id_45469,bmw,2016,4000,30250
id_22818,bmw,2008,1800,2650
id_59523,ford,2014,1100,4750
id_60323,ford,2008,2000,1550
id_43979,ford,2011,3000,5150
id_2973,ford,2017,1800,8850
id_91777,ford,2014,1800,5600
id_79435,vw,2017,1500,12750
id_94346,ford,2013,1400,3900
id_18714,vw,2009,1700,5400
id_84574,bmw,2010,4000,10050
id_92759,vw,2011,1700,5450
id_42033,ford,2017,1800,9200
id_66886,ford,2011,2200,3700
id_22472,vw,2016,1200,9100
id_74453,bmw,2010,2300,8550
id_93304,kia,2015,800,4050
id_85819,ford,2012,1600,2000
id_40039,ford,2014,2200,5950
id_66374,kia,2014,1200,6700
id_57785,kia,2011,1000,2700
id_36659,vw,2017,3600,18700
id_26892,vw,2010,1700,5700
id_78284,kia,2016,1200,8300
id_92090,bmw,2008,2300,1900
id_13513,vw,2009,1200,5300
id_70598,vw,2015,1200,10200
id_90840,ford,2014,1400,5850
id_10997,bmw,2009,3500,7350
id_85531,vw,2016,3600,15750
id_94181,vw,2009,2300,2550
id_36273,kia,2009,1200,2100
id_9795,bmw,2017,3000,31800
id_28936,vw,2009,1500,2400
id_34947,kia,2013,1400,7100
id_37988,ford,2016,2000,8650
id_44917,vw,2012,3600,10000
id_17190,vw,2014,1200,8750
id_68458,vw,2012,3600,11300
id_64006,vw,2009,2300,1350
id_16919,ford,2011,2200,3500
id_24824,bmw,2008,4000,10100
id_63128,kia,2015,1100,5550
id_30025,ford,2010,2000,1750
id_9279,ford,2011,1800,2550
id_82049,ford,2010,2000,2000
id_30700,ford,2008,3000,1550
id_17659,vw,2017,1700,10800
id_62169,ford,2013,2000,2150
id_64386,ford,2011,2000,1150
id_59733,ford,2014,1800,8000
id_57585,vw,2013,1700,7300
id_35877,ford,2017,2500,13500
id_14333,vw,2017,1500,10600
id_18682,ford,2015,1400,5350
id_94582,vw,2016,2300,13400
id_86683,ford,2012,1400,3800
id_83827,ford,2008,1400,1550
id_99721,ferrari,2010,5700,10100
id_47732,ford,2013,2000,2150
id_29174,ford,2008,2200,1550
id_111,ford,2016,3000,11800
id_74026,kia,2009,1400,150
id_11596,ford,2017,1800,9150
id_26647,ford,2016,1100,4000
id_63921,vw,2009,2300,5100
id_40425,ford,2015,2500,9950
id_79012,vw,2010,3600,5750
id_70769,vw,2009,1200,4150
id_99004,ford,2011,1600,3450
id_66645,bmw,2017,3000,25650
id_680,vw,2011,1500,7100
id_62215,ford,2008,2000,1550
id_55268,vw,2013,2300,9150
id_47982,ford,2013,2200,5050
id_51222,ford,2009,3000,4100
id_20680,vw,2014,1200,8600
id_83512,ford,2012,2200,4600
id_67593,ford,2017,1800,9600
id_47489,ford,2015,3000,9300
id_66207,vw,2008,1200,1450
id_7604,ford,2014,2000,5850
id_95424,ford,2010,2000,3200
id_63716,ford,2011,2000,4600
id_39290,ford,2012,3000,6400
id_96594,vw,2017,2300,13600
id_44273,vw,2013,3600,16450
id_86658,vw,2015,2300,11650
id_83976,ford,2013,1400,5200
id_49273,vw,2009,3600,8300
id_28230,bmw,2010,4000,9200
id_75497,ford,2010,3000,2200
id_74465,ford,2015,1600,7100
id_93351,kia,2013,800,2950
id_93835,vw,2012,1900,5550
id_62878,ford,2011,1800,1950
id_3975,ford,2017,1100,7450
id_9924,vw,2014,1200,8950
id_66482,vw,2012,1900,3600
id_32641,ford,2017,3000,13900
id_86109,ford,2011,2500,300
id_51824,kia,2012,1200,3700
id_25041,bmw,2014,3000,20100
id_3453,vw,2011,2300,1350
id_61573,vw,2016,1500,10850
id_9676,ford,2009,2000,2600
id_59053,bmw,2013,2500,13650
id_5345,vw,2013,1500,5850
id_47585,kia,2013,800,3650
id_56008,vw,2008,1200,2900
id_14089,ford,2014,2500,8550
id_50130,kia,2015,1200,5800
id_49990,vw,2014,1200,5800
id_14683,bmw,2015,2300,17750
id_23374,ford,2010,2500,3200
id_50929,kia,2008,800,1750
id_93431,ford,2015,1400,4900
id_17494,vw,2009,1500,3400
id_48633,ford,2017,2000,10850
id_76552,ford,2011,3000,1950
id_16686,ford,2011,3000,3850
id_1038,ford,2011,2500,2550
id_64102,ford,2008,3000,1550
id_21312,ferrari,2008,3600,10250
id_85463,vw,2011,3600,9350
id_68263,kia,2016,800,4400
id_63939,kia,2016,1200,6750
id_85114,ford,2017,1800,10350
id_9154,ford,2016,1800,8100
id_43052,ford,2009,1400,1550
id_44304,ford,2010,2000,2100
id_72301,ford,2012,1100,3850
id_81224,vw,2008,2300,4600
id_49363,ferrari,2009,5000,86250
id_83102,ford,2017,2200,11950
id_96810,bmw,2012,2500,16050
id_16062,ford,2016,2500,11800
id_4513,ford,2016,1100,7100
id_79956,ford,2017,1400,6050
id_80517,vw,2016,1500,8400
id_51801,vw,2013,1200,8900
id_23977,kia,2013,1000,3900
id_96162,vw,2013,2300,9250
id_4127,ford,2013,1800,3850
id_24651,vw,2015,1500,10100
id_46359,vw,2009,1500,4300
id_87880,ford,2013,1800,6550
id_66958,bmw,2009,3500,9600
id_45442,bmw,2016,4000,26550
id_86650,vw,2014,1500,10150
id_29057,vw,2017,2300,13750
id_27324,ford,2009,1600,1550
id_42684,vw,2015,2300,13750
id_31939,kia,2013,1400,5600
id_25695,bmw,2010,3500,10200
id_68465,ford,2011,2200,1950
id_14901,vw,2008,1700,1100
id_4824,vw,2010,2300,5750
id_50356,ford,2010,1400,1800
id_19591,vw,2010,1500,5750
id_90273,ford,2016,1100,6550
id_87580,ford,2013,1800,4650
id_28415,ford,2010,2000,2750
id_10353,kia,2017,1000,6800
id_88736,ford,2014,1400,3850
id_53307,bmw,2010,2500,10650
id_94542,vw,2010,2300,5750
id_52240,ford,2015,2200,7300
id_72228,ford,2016,2500,10150
id_16766,vw,2016,1200,9400
id_31363,ford,2010,1600,2750
id_35723,bmw,2014,2500,15550
id_7806,vw,2011,2300,7300
id_75019,kia,2009,800,1600
id_75500,bmw,2016,2500,21200
id_57032,kia,2015,1400,7050
id_47624,vw,2011,2300,6100
id_16947,vw,2012,1700,4650
id_67355,ford,2017,1400,8550
id_58724,kia,2014,1400,6450
id_86326,kia,2016,1200,7650
id_99955,kia,2017,800,5550
id_47182,bmw,2010,2500,5450
id_31288,bmw,2016,3000,23400
id_86529,ford,2017,1800,10950
id_77725,ford,2013,1600,2150
id_29613,vw,2014,1900,6300
id_82459,ford,2013,1400,4000
id_87727,kia,2008,1000,1750
id_13953,kia,2014,1200,4750
id_67086,vw,2012,1700,3850
id_26939,vw,2017,1500,11950
id_74724,ford,2016,1800,8200
id_95534,vw,2017,1900,11000
id_90967,ford,2011,1100,3650
id_50950,ford,2012,2000,2900
id_41861,ford,2009,2500,1550
id_62006,kia,2014,1000,4450
id_41535,ford,2016,2000,10350
id_57008,ferrari,2012,3600,8550
id_64936,ford,2011,3000,1900
id_33206,ford,2016,1400,8450
id_38949,ford,2010,2200,2850
id_75977,ford,2015,1100,4150
id_22529,ford,2015,3000,9350
id_22671,ford,2010,2500,600
id_8295,bmw,2013,3500,17950
id_56843,vw,2015,1900,7000
id_56734,bmw,2008,2500,9000
id_40685,ford,2009,2500,1550
id_8529,vw,2011,1500,4400
id_85017,ford,2015,1600,6250
id_90335,vw,2012,1700,7900
id_3564,vw,2010,1700,5750
id_38512,ford,2010,1400,500
id_99170,bmw,2008,2300,5750
id_24001,bmw,2016,2300,20400
id_65360,vw,2008,3600,3900
id_41568,ford,2009,3000,1550
id_12079,ford,2014,1100,2650
id_7825,kia,2017,1000,7750
id_71233,ford,2016,1100,8100
id_72324,ford,2017,2200,10600
id_92770,vw,2012,1900,6150
id_41522,vw,2009,3600,9600
id_71303,vw,2016,1900,11050
id_95170,vw,2014,1200,5000
id_40072,vw,2009,1500,2350
id_22648,vw,2014,1900,10700
id_9988,kia,2009,1400,4250
id_98913,vw,2012,2300,9300
id_18784,vw,2011,1700,5950
id_88484,ford,2012,2500,6400
id_5180,vw,2012,1900,4650
id_51067,ford,2013,1100,2150
id_4011,ford,2017,1600,8400
id_87477,vw,2012,3600,12200
id_35053,ford,2013,1800,4300
id_14149,ford,2014,1800,7000
id_44793,ford,2016,1400,7000
id_13865,kia,2009,1100,1600
id_73477,ford,2017,1600,7800
id_54747,bmw,2011,2300,7200
id_26056,ford,2015,2200,5000
id_98601,vw,2014,3600,13750
id_87202,vw,2009,3600,7650
id_5942,vw,2017,2300,12000
id_390,ford,2013,3000,5450
id_65326,kia,2013,1100,3900
id_19237,ford,2013,2000,5050
id_69105,bmw,2015,1800,15550
id_21505,ford,2017,2500,12050
id_93141,vw,2016,3600,14000
id_62811,ford,2011,2200,4600
id_54563,ford,2016,1400,5750
id_39666,ford,2013,1800,3900
id_99605,ford,2014,1400,7200
id_2306,vw,2015,2300,12900
id_72949,ford,2016,1100,7200
id_91028,bmw,2017,4000,29700
id_52681,ford,2010,2000,2150
id_79798,ford,2008,2000,1550
id_26397,ford,2016,2500,11850
id_87438,ford,2014,1100,4800
id_38327,bmw,2008,4000,3900
id_2771,bmw,2013,4000,16450
id_77362,kia,2010,800,2150
id_58154,bmw,2011,3000,2650
id_25451,kia,2014,1100,3800
id_59150,ford,2010,2500,1250
id_21125,ford,2015,2500,7550
id_27333,ford,2010,2200,2750
id_44157,vw,2009,1500,3900
id_35351,ford,2017,1600,8900
id_55784,ford,2009,2500,1550
id_40484,ford,2015,1100,5500
id_81692,ford,2013,2200,4950
id_36288,ford,2015,2200,7000
id_47880,ford,2015,1800,7350
id_42449,ford,2010,2500,2500
id_75494,ferrari,2017,6200,136150
id_24622,bmw,2017,3000,26600
id_87825,vw,2014,1900,9200
id_29169,ford,2013,1800,4650
id_93872,ford,2016,2000,6700
id_33053,kia,2013,1400,5450
id_68764,ford,2013,2500,6100
id_73699,ford,2017,1800,10850
id_72368,vw,2009,1700,900
id_29328,ford,2017,2000,10400
id_4226,ford,2016,2200,9450
id_25820,ford,2015,1100,4650
id_53639,vw,2008,1200,750
id_39592,ford,2017,2500,15350
id_2981,ford,2016,3000,10900
id_83869,ford,2009,1600,1550
id_21749,ford,2017,1100,9050
id_31308,kia,2009,800,600
id_28439,bmw,2015,1800,13900
id_7950,bmw,2011,3500,13750
id_88656,vw,2011,1900,6200
id_5270,vw,2008,1200,2700
id_27835,bmw,2016,2300,19850
id_41748,ford,2008,1400,1550
id_51073,ford,2013,1600,5150
id_89763,bmw,2009,3500,8550
id_65622,kia,2016,1000,5500
id_16435,vw,2008,1200,4150
id_8313,ford,2017,2500,11800
id_1069,vw,2014,1900,8150
id_71646,kia,2011,1100,1400
id_25533,ferrari,2016,3600,101000
id_19558,ford,2013,2500,6600
id_53296,vw,2009,3600,8150
id_80322,ford,2016,2200,8500
id_46341,ferrari,2008,4500,75000
id_59931,kia,2009,800,1950
id_80915,bmw,2012,2300,13850
id_34666,vw,2010,1900,5750
id_95740,ford,2011,1800,2550
id_1295,kia,2012,1100,4450
id_40088,vw,2016,1200,10100
id_80381,vw,2014,3600,15300
id_74236,bmw,2012,2500,13600
id_43361,vw,2012,1200,5500
id_44062,bmw,2009,1800,6550
id_44745,ford,2011,1400,3550
id_62465,bmw,2012,2500,13050
id_32299,ford,2009,2200,1550
id_72221,vw,2016,3600,17900
id_71156,ford,2012,1400,3300
id_78589,bmw,2017,1800,22300
id_91149,ford,2014,2000,6050
id_35379,ford,2015,1400,6000
id_33072,ford,2013,1400,2900
id_29215,bmw,2010,4000,14000
id_98857,vw,2011,3600,8000
id_68653,ford,2013,2500,5500
id_16971,vw,2015,1200,5300
id_87606,kia,2014,800,2500
id_93266,ford,2014,1400,3000
id_16684,vw,2016,1200,9850
id_81921,ford,2017,1600,10000
id_11015,bmw,2009,3500,8550
id_88236,ford,2008,1800,1550
id_66627,bmw,2017,4000,31900
id_71848,ford,2014,2000,4750
id_67920,ford,2009,2500,1550
id_15646,bmw,2017,4000,33350
id_19717,ford,2015,1400,7250
id_6396,vw,2012,2300,8700
id_34956,ford,2017,1400,8650
id_69624,vw,2012,1500,5750
id_50131,kia,2009,1400,2750
id_3272,ford,2008,1800,1550
id_83454,vw,2013,3600,14050
id_75556,vw,2013,1900,7200
id_70136,vw,2013,1700,10700
id_26045,ford,2012,2500,3100
id_64419,ford,2014,1600,4250
id_13686,ford,2012,1600,2000
id_80313,ford,2013,1600,4050
id_97958,ford,2010,2200,1750
id_53232,vw,2015,1200,9500
id_25721,kia,2011,800,2300
id_75331,vw,2015,1700,7450
id_55074,vw,2016,3600,18150
id_72532,bmw,2009,3500,8200
id_88955,ford,2016,2000,9600
id_7020,ford,2010,1600,350
id_72049,vw,2009,2300,5850
id_53933,vw,2015,1900,10450
id_88909,ferrari,2009,5700,57550
id_71909,vw,2016,1500,9100
id_17510,ferrari,2017,4500,130200
id_33468,ford,2011,3000,3600
id_38093,kia,2016,1400,9250
id_65013,vw,2017,3600,16350
id_45558,vw,2008,1700,5150
id_14772,ford,2010,3000,2000
id_88428,ferrari,2008,4500,9600
id_21999,ford,2016,1800,9100
id_47879,ford,2017,2200,8850
id_26919,bmw,2010,4500,14450
id_98238,vw,2012,2300,6050
id_9951,ford,2010,2000,1950
id_16934,ford,2009,1800,1550
id_41052,bmw,2016,3000,22100
id_93526,vw,2009,1900,7000
id_25612,ferrari,2008,6200,49900
id_41479,vw,2009,1700,700
id_62515,vw,2016,3600,15900
id_65042,bmw,2013,2300,14500
id_96746,ford,2014,2000,6500
id_36715,vw,2011,3600,7150
id_63198,bmw,2008,4500,7750
id_87323,vw,2014,1900,9400
id_87409,vw,2012,1900,6900
id_9282,bmw,2016,4000,23250
id_41251,vw,2016,1500,11750
id_55508,kia,2014,1200,4300
id_18903,bmw,2014,2500,14900
id_81863,ford,2016,1600,8850
id_23934,bmw,2010,1800,5350
id_83812,ford,2015,2500,7600
id_46484,ford,2014,1600,5300
id_51689,ford,2014,1400,5000
id_97107,bmw,2013,3500,12450
id_66002,ford,2012,3000,2000
id_13899,bmw,2012,4500,5950
id_40036,ford,2013,1800,5400
id_23090,ford,2008,2200,1550
id_38396,bmw,2015,3000,22050
id_9254,bmw,2009,4000,6900
id_43998,bmw,2008,1800,4500
id_99886,vw,2010,1500,5750
id_68636,vw,2010,1200,5750
id_84887,ford,2014,2200,7050
id_53260,vw,2017,3600,19650
id_26155,kia,2010,1000,1850
id_72726,vw,2016,2300,9100
id_99503,ford,2015,1100,4250
id_93862,kia,2011,1400,3050
id_11688,ford,2008,2200,1550
id_52590,ford,2015,2200,8950
id_24057,ford,2011,1600,3050
id_46936,vw,2017,2300,14900
id_70522,ford,2016,1400,7600
id_94504,vw,2009,1200,3850
id_59067,vw,2013,1700,7600
id_94894,ford,2013,1400,2150
id_63106,vw,2014,1500,7600
id_66491,bmw,2008,1800,5250
id_80549,ford,2012,1400,3100
id_23719,ford,2013,1100,2150
id_8636,kia,2015,1000,5350
id_50740,bmw,2015,2500,15800
id_39631,vw,2015,1900,10700
id_15683,kia,2012,1400,5850
id_72795,vw,2011,1700,1950
id_43479,ford,2015,1600,6450
id_15882,vw,2012,1500,5600
id_20557,vw,2016,2300,15800
id_79219,kia,2009,800,1750
id_55838,vw,2016,1200,7900
id_46334,bmw,2014,3500,21700
id_10728,vw,2014,3600,15600
id_11316,ford,2011,1800,3400
id_55023,vw,2012,2300,6150
id_85549,vw,2014,1900,9000
id_75469,vw,2014,1200,10300
id_31442,bmw,2017,3500,29600
id_96825,vw,2016,2300,10500
id_10236,ford,2017,1400,8150
id_94791,ford,2017,1800,9250
id_86871,kia,2012,1000,2000
id_82558,bmw,2012,2500,13300
id_49671,ford,2013,2500,5000
id_99408,kia,2009,1400,2750
id_34091,vw,2012,2300,8400
id_11923,vw,2008,3600,5000
id_73597,vw,2015,1200,7200
id_78238,vw,2017,1500,13450
id_97621,vw,2015,1900,10150
id_58789,bmw,2014,3500,18050
id_16783,vw,2013,1900,7000
id_87188,ford,2013,2000,5050
id_27270,ford,2013,1600,2150
id_12100,bmw,2014,4000,19600
id_66253,vw,2011,1500,8300
id_27376,ferrari,2012,4500,79500
id_16027,bmw,2009,2300,7100
id_17475,vw,2017,3600,19800
id_76321,vw,2009,2300,7900
id_6209,ford,2012,1800,3250
id_7873,ford,2010,2200,3700
id_52787,vw,2015,3600,16100
id_71659,ford,2017,2500,12700
id_6686,bmw,2009,3000,1950
id_39389,vw,2012,1900,8450
id_38012,ferrari,2013,5000,78400
id_76780,bmw,2011,4500,14600
id_78480,ford,2015,2500,8500
id_36854,ford,2015,1600,6800
id_73465,vw,2015,2300,10700
id_5242,bmw,2013,4500,23650
id_93110,ford,2017,2500,13250
id_59115,bmw,2014,3500,21250
id_94896,ford,2015,1100,4650
id_84821,ford,2008,1100,1550
id_38761,ford,2015,2000,7500
id_26694,vw,2009,1700,5400
id_62164,ford,2015,2200,8000
id_27651,ford,2011,2200,2800
id_11954,ford,2013,2000,5050
id_87538,ford,2010,1600,2650
id_94618,kia,2012,1100,4250
id_70474,bmw,2013,3000,11550
id_60532,ford,2011,2500,3350
id_78070,ford,2016,2500,11900
id_74926,bmw,2013,1800,12500
id_83094,ford,2015,2000,7500
id_48798,ford,2014,2000,5350
id_95771,vw,2017,1700,13100
id_32131,bmw,2014,2500,16250
id_16393,ford,2011,1800,2950
id_85231,kia,2010,1000,1950
id_40407,vw,2017,2300,17700
id_84602,ford,2013,2000,5100
id_32430,kia,2010,1000,1300
id_24623,vw,2015,3600,14850
id_92711,vw,2009,1700,6700
id_79037,vw,2009,1200,4750
id_17204,ford,2014,2000,6700
id_84164,ford,2014,2000,4750
id_28709,vw,2010,1700,5750
id_61562,vw,2011,1200,5850
id_3224,vw,2014,1200,8200
id_37147,bmw,2013,4500,22250
id_94467,kia,2010,800,1150
id_27557,vw,2017,1700,13050
id_2974,ford,2017,2500,12300
id_34686,ford,2011,1100,1850
id_92133,ford,2017,1100,6750
id_7320,kia,2013,1100,5700
id_73019,vw,2013,1900,9150
id_18378,ford,2008,1600,1550
id_3702,vw,2014,2300,10950
id_54106,vw,2017,3600,17800
id_11393,ford,2008,2000,1550
id_90120,bmw,2009,3500,8800
id_97506,vw,2011,1500,6300
id_71658,bmw,2011,3000,5250
id_82061,kia,2009,1100,2150
id_74718,bmw,2013,1800,10300
id_63353,bmw,2017,1800,19600
id_49327,vw,2009,1700,3150
id_83644,ford,2012,1400,3350
id_93589,vw,2016,1500,11450
id_23541,ford,2013,1400,2150
id_90064,ford,2014,1600,5850
id_95883,vw,2011,1200,5900
id_13846,kia,2012,800,1600
id_35521,ford,2016,2000,10300
id_42831,kia,2014,1200,6500
id_54002,ford,2015,1100,6150
id_93092,ford,2015,2500,9300
id_48449,vw,2014,1500,7600
id_81761,kia,2014,1000,4350
id_39851,ford,2016,2200,8050
id_76776,ford,2008,1400,1550
id_93226,vw,2008,1200,2600
id_47750,vw,2011,1500,3950
id_16746,vw,2016,3600,16300
id_10427,vw,2012,3600,13100
id_19494,ford,2013,1400,3500
id_39404,vw,2016,1200,10100
id_72643,vw,2012,3600,10550
id_17741,vw,2011,2300,7450
id_83329,kia,2008,1100,1750
id_80820,ford,2014,1100,2850
id_7698,vw,2011,1500,5200
id_28223,vw,2016,1200,8600
id_85778,kia,2015,1100,4350
id_32630,kia,2014,1100,3850
id_75191,vw,2011,1900,6250
id_59613,vw,2014,1700,7350
id_11478,vw,2014,1700,7800
id_43567,kia,2012,1100,2050
id_16658,bmw,2008,3000,8600
id_93997,vw,2013,2300,8100
id_67840,ford,2010,2200,2050
id_60956,bmw,2009,2500,8400
id_75709,ford,2010,3000,3000
id_78881,ford,2012,1400,2450
id_68460,vw,2015,1700,10350
id_5418,vw,2017,1200,11100
id_69804,ford,2014,1800,1750
id_62389,ford,2009,1400,1550
id_97530,bmw,2008,2500,8400
id_75619,bmw,2010,1800,7200
id_30272,vw,2013,1500,6050
id_30751,bmw,2016,2300,22700
id_33220,vw,2011,1200,3600
id_84907,bmw,2015,3500,16950
id_60544,kia,2013,1000,3300
id_3572,ford,2011,2200,3550
id_67079,ford,2008,2000,1550
id_81934,ferrari,2010,4500,80950
id_25769,kia,2015,800,4750
id_99596,kia,2010,1100,1900
id_78896,vw,2011,3600,11050
id_36741,ford,2014,3000,6350
id_22715,vw,2010,1700,5750
id_2941,bmw,2012,1800,11050
id_38854,ford,2010,1400,1950
id_23370,ford,2011,2500,1150
id_54687,kia,2017,1200,7100
id_63692,kia,2017,1000,7150
id_47350,vw,2017,1500,11500
id_88807,ford,2016,1800,8900
id_7379,ford,2016,1100,7700
id_3826,vw,2011,1500,5800
id_86211,vw,2009,1700,4250
id_78785,bmw,2017,1800,24450
id_21971,bmw,2014,3500,9300
id_50284,vw,2017,1700,11700
id_63447,ford,2008,1800,1550
id_21130,ford,2009,3000,1550
id_34171,vw,2008,1900,7200
id_53511,kia,2016,1100,5850
id_13261,vw,2009,2300,6150
id_69621,vw,2017,3600,21900
id_91680,kia,2013,1200,4850
id_84363,ford,2014,2500,8350
id_35447,ford,2016,1400,6600
id_30918,ford,2012,3000,4750
id_69809,ford,2015,1400,7000
id_61444,bmw,2017,3500,21950
id_76459,ford,2013,2000,5100
id_8878,vw,2017,1200,8550
id_42333,ford,2016,1800,9450
id_32011,ford,2017,2500,11600
id_10641,ford,2016,2200,10400
id_10137,bmw,2012,3500,5450
id_15600,ford,2014,1600,6100
id_79088,ford,2008,2500,1550
id_97117,vw,2010,1500,5750
id_30170,vw,2014,1900,9300
id_1187,ford,2015,1100,2800
id_45554,vw,2016,1700,10200
id_38663,bmw,2009,2300,7000
id_79340,ford,2013,3000,8450
id_80649,kia,2012,1100,1150
id_3041,vw,2016,2300,10350
id_68608,vw,2016,1200,9550
id_50350,ford,2015,1600,7250
id_68298,bmw,2014,3500,19150
id_31390,ford,2009,1600,1550
id_64010,vw,2008,1700,4800
id_82058,bmw,2012,3500,14700
id_9966,ford,2017,2500,11300
id_60966,ford,2010,2200,3450
id_76885,vw,2014,1700,8700
id_83046,vw,2015,2300,13850
id_45471,vw,2009,3600,10300
id_83940,ford,2015,2200,9100
id_17244,kia,2016,1100,6550
id_85982,ford,2012,2200,5600
id_62818,bmw,2011,2300,11400
id_92039,ford,2008,2500,1550
id_90499,ford,2016,1400,9000
id_75851,bmw,2016,3000,19000
id_51016,bmw,2011,2500,7950
id_24214,vw,2012,1500,6600
id_13823,kia,2015,800,3700
id_95690,ford,2015,2200,7450
id_10533,ford,2013,3000,7650
id_60912,vw,2016,3600,15150
id_9401,vw,2011,1500,6800
id_83224,kia,2010,1400,3550
id_39425,ford,2012,1100,2550
id_91300,ford,2017,1600,9350
id_24762,vw,2013,1200,5950
id_85068,vw,2015,1700,10050
id_1831,vw,2009,1700,5050
id_98335,ford,2015,1100,5650
id_73585,bmw,2011,3500,12950
id_67465,vw,2017,1200,11550
id_28044,ford,2017,2000,9800
id_46052,bmw,2017,3500,28900
